amie,nom_institucion_educativa,te_fin,nom_estado_ie,nom_sostenimiento,oferta_1,oferta_2,oferta_3,oferta_4,nom_lengua,regimen,jurisdiccion,da_zona,da_dist,nom_distrito,dpa_parroq,dpa_despar,dpa_canton,dpa_descan,dpa_provin,dpa_despro,dpa_anio,txt,dpa_cab
14H00354,UNIDAD DE EDUCACIÓN ESPECIAL ROSITA PALACIOS,MATRIZ,ACTIVA,FISCAL,,ESPECIALIZADA,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00351,UNIDAD EDUCATIVA SUCÚA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,ESCOLARIDAD,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00346,UNIDAD EDUCATIVA 5 DE JUNIO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00345,UNIDAD EDUCATIVA JULIO ENRIQUE PADILLA HERNÁNDEZ,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00340,ESCUELA DE EDUCACIÓN BÁSICA JUAN MONTALVO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00339,ESCUELA DE EDUCACIÓN BÁSICA PADRE ELIAS BRITO GALARZA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00336,ESCUELA DE EDUCACIÓN BÁSICA 8 DE DICIEMBRE,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00334,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE QUITO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00331,ESCUELA DE EDUCACIÓN BÁSICA ARCESIO GONZALEZ VELEZ,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00328,ESCUELA DE EDUCACIÓN BÁSICA JOSÉ JOAQUÍN RUBIO ORELLANA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00325,UNIDAD EDUCATIVA FRANCISCO GONZALEZ ESTRELLA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00324,UNIDAD EDUCATIVA FISCOMISIONAL RÍO UPANO,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00323,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL MERCEDES NAVARRETE,ESTABLECIMIENTO,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00323,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL MERCEDES NAVARRETE,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D03,SUC+A - LOGROÑO,140650,SUCÚA,1406,SUCÚA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00320,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL SAN FRANCISCO,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140557,SAN FRANCISCO DE CHINIMBIMI,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00315,ESCUELA DE EDUCACIÓN BÁSICA AMERICA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140556,TAYUZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00314,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL DANIEL VILLAGÓMEZ,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140556,TAYUZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00311,UNIDAD EDUCATIVA TAYUZA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140556,TAYUZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00310,ESCUELA DE EDUCACIÓN BÁSICA TEOFILO JARA MOLINA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00309,ESCUELA DE EDUCACIÓN BÁSICA GABRIELA MISTRAL,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140554,SAN LUIS DE EL ACHO,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00308,ESCUELA DE EDUCACIÓN BÁSICA 12 DE JULIO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140554,SAN LUIS DE EL ACHO,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00307,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL JACINTO PANKERI,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140554,SAN LUIS DE EL ACHO,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00306,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL NUEVA LIMÓN,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00305,ESCUELA DE EDUCACIÓN BÁSICA LUIS HURTADO VALLEJO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140554,SAN LUIS DE EL ACHO,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00298,UNIDAD EDUCATIVA HEROES DEL CENEPA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140553,PATUCA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00296,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL 13 DE NOVIEMBRE,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00295,ESCUELA DE EDUCACIÓN BÁSICA RIO NEGRO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00294,ESCUELA DE EDUCACIÓN BÁSICA REMIGIO CRESPO TORAL,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00293,ESCUELA DE EDUCACIÓN BÁSICA JULIO MATOVELLE,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00292,ESCUELA DE EDUCACIÓN BÁSICA JULIO JARAMILLO LAURIDO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00290,ESCUELA DE EDUCACIÓN BÁSICA VICTOR MANUEL PEÑAHERRERA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140552,CHUPIANZA,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00287,ESCUELA DE EDUCACIÓN BÁSICA DIEGO DE VACA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140551,COPAL,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00286,ESCUELA DE EDUCACIÓN BÁSICA LAS ORQUÍDEAS,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140551,COPAL,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00285,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL JOAQUIN SPINELLY,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140551,COPAL,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00284,ESCUELA DE EDUCACIÓN BÁSICA PRIMERO DE MAYO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140551,COPAL,1405,SANTIAGO,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00282,UNIDAD EDUCATIVA PRESIDENTE CORDERO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00280,ESCUELA DE EDUCACIÓN BÁSICA GIL RAMIREZ DAVALOS,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00278,ESCUELA DE EDUCACIÓN BÁSICA EDMUNDO CHIRIBOGA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00277,UNIDAD EDUCATIVA 24 DE MAYO,ESTABLECIMIENTO,ACTIVA,FISCAL,ORDINARIA,,ESCOLARIDAD,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00277,UNIDAD EDUCATIVA 24 DE MAYO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,ESCOLARIDAD,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00276,UNIDAD EDUCATIVA FISCOMISIONAL ITALIA,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00275,ESCUELA DE EDUCACIÓN BÁSICA MEDARDO ÁNGEL SILVA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00272,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL 5 DE JUNIO,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140550,SANTIAGO DE MÉNDEZ,1405,SANTIAGO,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00270,ESCUELA DE EDUCACION BASICA HEROES DEL CENEPA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140455,16 DE AGOSTO,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00268,ESCUELA DE EDUCACION BASICA RIO PALORA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140455,16 DE AGOSTO,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00267,ESCUELA DE EDUCACIÓN BÁSICA “CIUDAD DE AMBATO”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140454,SANGAY,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00265,ESCUELA DE EDUCACION BASICA ANDRÉS FRANCISCO CÓRDOVA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140454,SANGAY,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00264,UNIDAD EDUCATIVA FRAY SEBASTIAN ROSERO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140454,SANGAY,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00262,ESCUELA DE EDUCACIÓN BÁSICA COTOPAXI,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140450,PALORA,1404,PALORA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00254,ESCUELA DE EDUCACIÓN BÁSICA 26 DE OCTUBRE,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140452,CUMANDÁ,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00253,ESCUELA DE EDUCACIÓN BÁSICA PROVINCIA DE TUNGURAHUA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140452,CUMANDÁ,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00252,ESCUELA DE EDUCACIÓN BÁSICA 12 DE OCTUBRE,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140452,CUMANDÁ,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00251,ESCUELA DE EDUCACIÓN BÁSICA CALICUCHIMA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140452,CUMANDÁ,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00250,ESCUELA DE EDUCACIÓN BÁSICA AGUA SANTA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140452,CUMANDÁ,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00247,ESCUELA DE EDUCACION BASICA ISABEL DE GODIN,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140451,ARAPICOS,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00246,ESCUELA DE EDUCACION BASICA GENERAL PINTAG,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140451,ARAPICOS,1404,PALORA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00243,UNIDAD DE EDUCACION ESPECIAL HELEN ADAMS KELLER,MATRIZ,ACTIVA,FISCAL,,ESPECIALIZADA,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140450,PALORA,1404,PALORA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00240,UNIDAD EDUCATIVA FISCOMISIONAL SAGRADO CORAZÓN DE JESÚS,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140450,PALORA,1404,PALORA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00239,UNIDAD EDUCATIVA “QUITO LUZ DE AMÉRICA”,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140450,PALORA,1404,PALORA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00238,UNIDAD EDUCATIVA SANGAY,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140450,PALORA,1404,PALORA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00236,UNIDAD EDUCATIVA PALORA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,ESCOLARIDAD,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D02,HUAMBOYA - PABLO SEXTO,140450,PALORA,1404,PALORA,14,MORONA SANTIAGO,2023,CABECERA CANTONAL,
14H00235,ESCUELA DE EDUCACIÓN BÁSICA MIGUEL VALVERDE,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140358,YUNGANZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00232,ESCUELA DE EDUCACIÓN BÁSICA TRES DE MAYO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140358,YUNGANZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00231,UNIDAD EDUCATIVA YUNGANZA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140358,YUNGANZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00230,ESCUELA DE EDUCACIÓN BÁSICA GERMAN PITIUR,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140358,YUNGANZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00228,ESCUELA DE EDUCACIÓN BÁSICA NESTOR MOLINA ULLOA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140358,YUNGANZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00227,ESCUELA DE EDUCACIÓN BÁSICA MANUEL ANTUASH,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140357,SANTA SUSANA DE CHIVIAZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00226,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL RIO AMAZONAS,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140357,SANTA SUSANA DE CHIVIAZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00225,ESCUELA DE EDUCACIÓN BÁSICA RIO NAMANGOZA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140357,SANTA SUSANA DE CHIVIAZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00224,ESCUELA DE EDUCACIÓN BÁSICA 16 DE JULIO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140357,SANTA SUSANA DE CHIVIAZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00223,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL JOSE CORSO,MATRIZ,ACTIVA,FISCOMISIONAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140357,SANTA SUSANA DE CHIVIAZA,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00222,ESCUELA DE EDUCACIÓN BÁSICA DOLORES HUGO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140353,SAN ANTONIO,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00221,ESCUELA DE EDUCACIÓN BÁSICA RIO BLANCO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140353,SAN ANTONIO,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00220,ESCUELA DE EDUCACIÓN BÁSICA CARLOS AGUILAR VASQUEZ,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140356,SAN MIGUEL DE CONCHAY,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00218,ESCUELA DE EDUCACIÓN BÁSICA RIO ZAMORA,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140356,SAN MIGUEL DE CONCHAY,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
14H00217,ESCUELA DE EDUCACIÓN BÁSICA DOS DE AGOSTO,MATRIZ,ACTIVA,FISCAL,ORDINARIA,,,,ESPAÑOL,SIERRA,INTERCULTURAL,6,14D06,LIMON INDANZA - SANTIAGO - TIWINTZA,140356,SAN MIGUEL DE CONCHAY,1403,LIMÓN INDANZA,14,MORONA SANTIAGO,2023,PARROQUIA RURAL,
